sip, dip, sport, dport, proto, n_packets, length_max, length_min, length_sum, length_ave, length_std, interval_max, interval_min, interval_sum, interval_ave, interval_std,n_dir_change, freq_dir_change, go_n_packets, go_length_max, go_length_min, go_length_sum, go_length_ave, go_length_std, go_length_first, back_n_packets, back_length_max, back_length_min, back_length_sum, back_length_ave, back_length_std, back_length_first
147.32.84.165,217.72.192.149,4722,25,6,3,48,48,144,48.0,0.0,6.00908088684082,3.0044541358947754,9.013535022735596,4.506767511367798,1.5023133754730225,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,180.222.136.3,1267,6667,6,2,48,48,96,48.0,0.0,3.0049290657043457,3.0049290657043457,3.0049290657043457,3.0049290657043457,0.0,0,0.0,2,48,48,96,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,87.245.155.86,2077,53,17,2,170,66,236,118.0,52.0,0.07454395294189453,0.07454395294189453,0.07454395294189453,0.07454395294189453,0.0,1,1.0,1,66,66,66,66,0.0,66,1,170,170,170,170,0.0,170,
147.32.84.165,209.85.225.27,4590,25,6,3,48,48,144,48.0,0.0,6.008836030960083,3.0022268295288086,9.011062860488892,4.505531430244446,1.5033046007156372,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.96.45,147.32.84.165,2138,21,6,2,60,40,100,50.0,10.0,0.000392913818359375,0.000392913818359375,0.000392913818359375,0.000392913818359375,0.0,1,1.0,1,60,60,60,60,0.0,60,1,40,40,40,40,0.0,40,
147.32.84.165,64.12.90.65,3435,25,6,3,48,48,144,48.0,0.0,6.008948802947998,2.9036941528320312,8.91264295578003,4.456321477890015,1.5526273250579834,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,68.67.185.217,2231,80,6,10,888,40,1620,162.0,264.0318162646313,9.859824895858765,0.0003058910369873047,11.925959825515747,1.3251066472795274,3.071598298702682,6,0.6666666666666666,6,396,40,604,100.66666666666667,132.1093822894078,48,4,888,40,1016,254.0,366.05464073004185,48,
147.32.84.165,193.232.158.33,2079,53,17,2,169,55,224,112.0,57.0,0.06473016738891602,0.06473016738891602,0.06473016738891602,0.06473016738891602,0.0,1,1.0,1,55,55,55,55,0.0,55,1,169,169,169,169,0.0,169,
147.32.84.165,212.117.174.7,2652,4506,6,3,48,48,144,48.0,0.0,6.008690118789673,3.004135847091675,9.012825965881348,4.506412982940674,1.502277135848999,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,81.177.160.12,2077,53,17,2,311,57,368,184.0,127.0,0.060144901275634766,0.060144901275634766,0.060144901275634766,0.060144901275634766,0.0,1,1.0,1,57,57,57,57,0.0,57,1,311,311,311,311,0.0,311,
147.32.84.165,209.85.225.27,4093,25,6,3,48,48,144,48.0,0.0,5.91027307510376,3.003779888153076,8.914052963256836,4.457026481628418,1.4532465934753418,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,77.243.96.10,2435,25,6,3,48,48,144,48.0,0.0,6.008702993392944,3.0042459964752197,9.012948989868164,4.506474494934082,1.5022284984588623,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,67.195.168.230,1959,25,6,3,48,48,144,48.0,0.0,6.008579969406128,2.904309034347534,8.912889003753662,4.456444501876831,1.5521354675292969,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,65.55.88.22,2310,25,6,3,48,48,144,48.0,0.0,6.00893497467041,2.904240846633911,8.913175821304321,4.456587910652161,1.5523470640182495,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,174.142.90.173,3461,25,6,3,48,48,144,48.0,0.0,6.008774995803833,3.004009962081909,9.012784957885742,4.506392478942871,1.502382516860962,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,61.17.216.4,2631,6667,6,10,359,40,997,99.7,116.14305833755196,0.47194600105285645,0.00017213821411132812,1.027127981185913,0.11412533124287923,0.1517760011303587,5,0.5555555555555556,5,359,40,527,105.4,126.8378492406742,48,5,302,40,470,94.0,104.0461436094582,48,
147.32.84.165,209.85.225.27,3872,25,6,3,48,48,144,48.0,0.0,6.008351802825928,3.0039169788360596,9.012268781661987,4.506134390830994,1.502217411994934,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,77.238.177.9,4480,25,6,3,48,48,144,48.0,0.0,6.00901198387146,3.003679037094116,9.012691020965576,4.506345510482788,1.5026664733886719,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,212.117.174.7,2816,4506,6,3,48,48,144,48.0,0.0,6.008624076843262,3.0041399002075195,9.012763977050781,4.506381988525391,1.502242088317871,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,64.12.90.98,2232,25,6,3,48,48,144,48.0,0.0,6.010502099990845,3.0056989192962646,9.01620101928711,4.508100509643555,1.50240159034729,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,88.135.194.91,1088,3128,6,3,48,48,144,48.0,0.0,6.009487867355347,3.00394606590271,9.013433933258057,4.506716966629028,1.5027709007263184,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,95.131.26.228,2077,53,17,2,199,54,253,126.5,72.5,0.06688094139099121,0.06688094139099121,0.06688094139099121,0.06688094139099121,0.0,1,1.0,1,54,54,54,54,0.0,54,1,199,199,199,199,0.0,199,
147.32.84.165,66.94.237.139,2605,25,6,3,48,48,144,48.0,0.0,5.919893980026245,3.009397029876709,8.929291009902954,4.464645504951477,1.455248475074768,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,117.207.7.56,3405,6667,6,2,48,40,88,44.0,4.0,0.2139589786529541,0.2139589786529541,0.2139589786529541,0.2139589786529541,0.0,1,1.0,1,48,48,48,48,0.0,48,1,40,40,40,40,0.0,40,
147.32.84.165,188.138.90.25,4944,25,6,3,48,48,144,48.0,0.0,6.008480787277222,3.0039420127868652,9.012422800064087,4.5062114000320435,1.5022693872451782,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,174.133.57.141,1090,80,6,12,1500,40,2619,218.25,405.3435014486684,8.379436016082764,7.867813110351562e-06,9.450370788574219,0.8591246171431108,2.382556096673685,6,0.5454545454545454,6,398,40,606,101.0,132.85455706649032,48,6,1500,40,2013,335.5,532.4107906494759,48,
147.32.84.165,92.47.176.195,1628,6667,6,1,48,48,48,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,48,48,48,48,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,195.50.106.142,2508,25,6,3,48,48,144,48.0,0.0,6.008548021316528,2.937898874282837,8.946446895599365,4.473223447799683,1.5353245735168457,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,64.12.90.65,2094,25,6,3,48,48,144,48.0,0.0,6.01034688949585,3.0048470497131348,9.015193939208984,4.507596969604492,1.5027499198913574,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,80.237.187.77,3599,25,6,3,48,48,144,48.0,0.0,6.009353876113892,3.0042240619659424,9.013577938079834,4.506788969039917,1.5025649070739746,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,205.188.59.194,4522,25,6,3,48,48,144,48.0,0.0,6.009042024612427,2.904214859008789,8.913256883621216,4.456628441810608,1.5524135828018188,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,205.188.190.1,2538,25,6,3,48,48,144,48.0,0.0,6.009181976318359,3.005028009414673,9.014209985733032,4.507104992866516,1.5020769834518433,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,67.195.168.230,1898,25,6,3,48,48,144,48.0,0.0,6.008209943771362,3.0044140815734863,9.012624025344849,4.506312012672424,1.501897931098938,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,212.117.174.7,3220,4506,6,6,48,48,288,48.0,0.0,25.336276054382324,3.004161834716797,43.36247277259827,8.672494554519654,8.439554698146987,0,0.0,6,48,48,288,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,217.112.56.20,2077,53,17,2,242,56,298,149.0,93.0,0.04376220703125,0.04376220703125,0.04376220703125,0.04376220703125,0.0,1,1.0,1,56,56,56,56,0.0,56,1,242,242,242,242,0.0,242,
147.32.84.165,212.117.171.138,1336,65500,6,14,68,40,621,44.357142857142854,7.402771130337855,86.77396583557129,0.0002579689025878906,108.02754187583923,8.309810913526094,23.313828703399903,10,0.7692307692307693,8,50,40,340,42.5,3.840572873934304,48,6,68,40,281,46.833333333333336,9.872802146413255,48,
147.32.84.165,115.240.199.38,2862,6667,6,3,48,48,144,48.0,0.0,6.008190870285034,3.004734992980957,9.012925863265991,4.506462931632996,1.5017279386520386,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,192.48.79.30,2077,53,17,110,428,57,13114,119.21818181818182,72.88301732829146,6078.222408056259,0.003997802734375,11109.326666116714,101.92042812951114,600.6421848602271,69,0.6330275229357798,55,82,57,3555,64.63636363636364,5.524700358352973,68,55,428,118,9559,173.8,68.08080760123488,175,
147.32.84.165,62.58.96.132,2077,53,17,2,225,61,286,143.0,82.0,0.042243003845214844,0.042243003845214844,0.042243003845214844,0.042243003845214844,0.0,1,1.0,1,61,61,61,61,0.0,61,1,225,225,225,225,0.0,225,
147.32.84.165,76.162.254.116,1540,25,6,3,48,48,144,48.0,0.0,5.919850826263428,2.9261410236358643,8.845991849899292,4.422995924949646,1.4968549013137817,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,93.170.24.3,2077,53,17,2,176,62,238,119.0,57.0,0.028558969497680664,0.028558969497680664,0.028558969497680664,0.028558969497680664,0.0,1,1.0,1,62,62,62,62,0.0,62,1,176,176,176,176,0.0,176,
147.32.84.165,64.12.90.98,2615,25,6,3,48,48,144,48.0,0.0,6.014198064804077,2.9560348987579346,8.970232963562012,4.485116481781006,1.5290815830230713,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,75.102.25.2,2077,53,17,1,61,61,61,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,61,61,61,61,0.0,61,0,0,0,0,0,0.0,0,
147.32.84.165,205.188.156.193,3104,25,6,3,48,48,144,48.0,0.0,5.919182062149048,3.008496046066284,8.927678108215332,4.463839054107666,1.4553430080413818,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.96.45,147.32.84.165,2117,21,6,2,60,40,100,50.0,10.0,0.00036597251892089844,0.00036597251892089844,0.00036597251892089844,0.00036597251892089844,0.0,1,1.0,1,60,60,60,60,0.0,60,1,40,40,40,40,0.0,40,
147.32.84.165,209.85.225.27,3783,25,6,3,48,48,144,48.0,0.0,6.008845090866089,3.0041909217834473,9.013036012649536,4.506518006324768,1.5023270845413208,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,74.125.157.27,2453,25,6,3,48,48,144,48.0,0.0,6.009314060211182,3.003909111022949,9.01322317123413,4.506611585617065,1.5027024745941162,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,205.188.190.2,4106,25,6,3,48,48,144,48.0,0.0,6.008871078491211,2.9523210525512695,8.96119213104248,4.48059606552124,1.5282750129699707,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,209.85.225.27,3723,25,6,6,48,48,288,48.0,0.0,8795.092749118805,2.9040260314941406,8813.039642095566,1762.6079284191133,3516.242676082621,0,0.0,6,48,48,288,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,212.117.174.7,2574,4506,6,3,48,48,144,48.0,0.0,6.008682012557983,3.004464864730835,9.013146877288818,4.506573438644409,1.5021085739135742,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,77.238.184.241,4790,25,6,3,48,48,144,48.0,0.0,6.007204055786133,3.0061628818511963,9.013366937637329,4.5066834688186646,1.5005205869674683,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,218.200.225.22,2129,6667,6,2,48,48,96,48.0,0.0,3.0017659664154053,3.0017659664154053,3.0017659664154053,3.0017659664154053,0.0,0,0.0,2,48,48,96,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,178.208.82.126,2847,25,6,3,48,48,144,48.0,0.0,6.008579969406128,3.004369020462036,9.012948989868164,4.506474494934082,1.502105474472046,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,173.192.170.88,2472,80,6,11,301,40,903,82.0909090909091,87.05113914502373,47.19496488571167,0.0001690387725830078,63.66188097000122,6.366188097000122,14.013411342011103,7,0.7,6,226,40,434,72.33333333333333,68.78388054059049,48,5,301,40,469,93.8,103.64632169064178,48,
147.32.84.165,201.18.42.58,2312,25,6,3,48,48,144,48.0,0.0,6.0085039138793945,3.0043249130249023,9.012828826904297,4.506414413452148,1.502089500427246,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,205.188.190.1,4594,25,6,3,48,48,144,48.0,0.0,5.9081690311431885,3.0045950412750244,8.912764072418213,4.4563820362091064,1.451786994934082,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,209.85.225.27,4506,25,6,3,48,48,144,48.0,0.0,6.008281946182251,2.899718999862671,8.908000946044922,4.454000473022461,1.55428147315979,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,98.139.175.224,4437,25,6,3,48,48,144,48.0,0.0,6.0092689990997314,3.004136085510254,9.013405084609985,4.506702542304993,1.5025664567947388,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,67.195.168.230,2298,25,6,3,48,48,144,48.0,0.0,6.008327007293701,2.987466812133789,8.99579381942749,4.497896909713745,1.510430097579956,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,41.251.251.106,1352,6667,6,6,48,40,264,44.0,4.0,0.54681396484375,0.41646885871887207,2.400583028793335,0.480116605758667,0.04162722518979774,5,1.0,3,48,48,144,48.0,0.0,48,3,40,40,120,40.0,0.0,40,
147.32.84.165,205.188.146.193,2702,25,6,3,48,48,144,48.0,0.0,6.008744955062866,3.003941059112549,9.012686014175415,4.5063430070877075,1.5024019479751587,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,205.188.103.1,2851,25,6,3,48,48,144,48.0,0.0,6.008875846862793,3.004318952560425,9.013194799423218,4.506597399711609,1.502278447151184,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,165.21.74.118,4972,25,6,3,48,48,144,48.0,0.0,6.009044885635376,3.004188060760498,9.013232946395874,4.506616473197937,1.502428412437439,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,66.96.140.50,4857,25,6,3,48,48,144,48.0,0.0,6.009037017822266,3.0042169094085693,9.013253927230835,4.5066269636154175,1.5024100542068481,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,188.40.139.200,2077,53,17,2,56,56,112,56.0,0.0,0.027517080307006836,0.027517080307006836,0.027517080307006836,0.027517080307006836,0.0,1,1.0,1,56,56,56,56,0.0,56,1,56,56,56,56,0.0,56,
147.32.84.165,212.117.171.138,3477,65500,6,15,65,40,658,43.86666666666667,6.581455428365023,24.239629983901978,0.0002200603485107422,36.18010401725769,2.584293144089835,6.387378786180347,10,0.7142857142857143,9,50,40,380,42.22222222222222,3.7051848890073495,48,6,65,40,278,46.333333333333336,8.806563209081943,48,
147.32.84.165,209.85.225.27,4317,25,6,3,48,48,144,48.0,0.0,5.909135103225708,3.004534959793091,8.913670063018799,4.456835031509399,1.4523000717163086,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,74.125.113.27,1809,25,6,3,48,48,144,48.0,0.0,6.0089521408081055,3.004302978515625,9.01325511932373,4.506627559661865,1.5023245811462402,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,74.222.8.74,1368,443,6,3,48,48,144,48.0,0.0,6.009296894073486,3.0040981769561768,9.013395071029663,4.5066975355148315,1.5025993585586548,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,212.14.171.2,2077,53,17,2,233,57,290,145.0,88.0,0.09262704849243164,0.09262704849243164,0.09262704849243164,0.09262704849243164,0.0,1,1.0,1,57,57,57,57,0.0,57,1,233,233,233,233,0.0,233,
147.32.84.165,64.12.51.132,2077,53,17,4,471,53,887,221.75,173.58193310364993,0.11776018142700195,0.0014028549194335938,0.2369070053100586,0.07896900177001953,0.054847548827916266,3,1.0,2,66,53,119,59.5,6.5,53,2,471,297,768,384.0,87.0,471,
147.32.84.165,212.117.174.7,3600,4506,6,3,48,48,144,48.0,0.0,5.9080729484558105,3.0045809745788574,8.912653923034668,4.456326961517334,1.4517459869384766,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,62.28.115.202,3270,25,6,3,48,48,144,48.0,0.0,6.008447885513306,3.0043931007385254,9.012840986251831,4.5064204931259155,1.5020273923873901,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,74.6.136.65,2007,25,6,3,48,48,144,48.0,0.0,6.008472919464111,3.0045061111450195,9.01297903060913,4.506489515304565,1.501983404159546,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,64.12.90.33,4149,25,6,3,48,48,144,48.0,0.0,6.008697032928467,3.0045039653778076,9.013200998306274,4.506600499153137,1.5020965337753296,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,212.117.174.7,3451,4506,6,3,48,48,144,48.0,0.0,6.013478994369507,2.999130964279175,9.012609958648682,4.506304979324341,1.507174015045166,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,206.46.232.11,2685,25,6,3,48,48,144,48.0,0.0,6.0085718631744385,2.952414035797119,8.960985898971558,4.480492949485779,1.5280789136886597,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,64.12.90.98,2934,25,6,3,48,48,144,48.0,0.0,6.0087080001831055,3.0039310455322266,9.012639045715332,4.506319522857666,1.5023884773254395,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,112.205.182.117,1083,3128,6,3,48,48,144,48.0,0.0,6.009320020675659,3.0041558742523193,9.013475894927979,4.506737947463989,1.50258207321167,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,212.117.174.7,3695,4506,6,3,48,48,144,48.0,0.0,6.008840084075928,3.001923084259033,9.010763168334961,4.5053815841674805,1.5034584999084473,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,222.88.205.195,1403,443,6,14,164,40,1328,94.85714285714286,57.41933116849006,96.03865194320679,5.1975250244140625e-05,189.2027940750122,14.554061082693247,27.079480324793366,6,0.46153846153846156,11,164,40,1200,109.0909090909091,56.98078551016449,48,3,48,40,128,42.666666666666664,3.771236166328277,48,
147.32.84.165,188.93.212.212,2079,53,17,4,315,60,595,148.75,103.83490501753252,61.059794902801514,0.07301092147827148,61.20595192909241,20.401983976364136,28.74941381433735,3,1.0,2,62,60,122,61.0,1.0,62,2,315,158,473,236.5,78.5,315,
147.32.84.165,98.139.175.224,1109,25,6,3,48,48,144,48.0,0.0,6.005543947219849,1.7391982078552246,7.744742155075073,3.8723710775375366,2.133172869682312,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,89.108.79.57,2235,25,6,3,48,48,144,48.0,0.0,6.008825063705444,3.003980875015259,9.012805938720703,4.506402969360352,1.5024220943450928,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,122.127.64.127,4557,6667,6,6,48,40,264,44.0,4.0,0.4678349494934082,0.351701021194458,1.9758868217468262,0.39517736434936523,0.05227831265487275,5,1.0,3,48,48,144,48.0,0.0,48,3,40,40,120,40.0,0.0,40,
147.32.84.165,77.238.184.241,2817,25,6,3,48,48,144,48.0,0.0,5.908432960510254,3.0042262077331543,8.912659168243408,4.456329584121704,1.4521033763885498,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,65.55.16.187,1349,443,6,22,1500,40,8948,406.72727272727275,537.1888259362287,0.19137191772460938,4.0531158447265625e-06,2.065523862838745,0.09835827918279738,0.07795625929848707,10,0.47619047619047616,12,1500,40,4164,347.0,475.687046982222,48,10,1500,40,4784,478.4,594.9003614051685,48,
147.32.84.165,209.85.225.27,1085,25,6,3,48,48,144,48.0,0.0,5.907972812652588,3.004837989807129,8.912810802459717,4.456405401229858,1.4515674114227295,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,195.128.50.36,2155,25,6,3,48,48,144,48.0,0.0,5.908883094787598,3.0041890144348145,8.913072109222412,4.456536054611206,1.4523470401763916,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,173.192.170.88,2703,80,6,15,301,40,1803,120.2,98.21758158972014,35.28552198410034,0.00033402442932128906,108.54607892036438,7.753291351454599,11.03538460107925,7,0.5,10,226,40,1338,133.8,92.22776154716105,48,5,301,40,465,93.0,104.0115378215321,44,
147.32.84.165,218.102.53.147,2932,25,6,3,48,48,144,48.0,0.0,6.0091941356658936,3.0034708976745605,9.012665033340454,4.506332516670227,1.5028616189956665,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,67.195.168.31,4865,25,6,3,48,48,144,48.0,0.0,6.008373975753784,3.004791021347046,9.01316499710083,4.506582498550415,1.5017914772033691,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,178.162.137.207,2079,53,17,2,155,59,214,107.0,48.0,0.024663925170898438,0.024663925170898438,0.024663925170898438,0.024663925170898438,0.0,1,1.0,1,59,59,59,59,0.0,59,1,155,155,155,155,0.0,155,
147.32.84.165,81.30.199.50,2079,53,17,2,201,56,257,128.5,72.5,0.10251784324645996,0.10251784324645996,0.10251784324645996,0.10251784324645996,0.0,1,1.0,1,56,56,56,56,0.0,56,1,201,201,201,201,0.0,201,
147.32.84.165,206.46.232.11,1305,25,6,3,48,48,144,48.0,0.0,6.008324861526489,3.004733085632324,9.013057947158813,4.506528973579407,1.5017958879470825,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,50.22.198.84,1761,80,6,8,904,40,2053,256.625,370.6112982290205,0.1239171028137207,0.0003809928894042969,0.37903690338134766,0.05414812905447824,0.05864363882613783,5,0.7142857142857143,5,904,40,1072,214.4,344.8139208326717,48,3,893,40,981,327.0,400.2357638525906,48,
147.32.84.165,205.188.159.42,2563,25,6,3,48,48,144,48.0,0.0,6.008973121643066,3.004591941833496,9.013565063476562,4.506782531738281,1.5021905899047852,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,78.227.180.250,1887,6667,6,2,48,48,96,48.0,0.0,2.9036898612976074,2.9036898612976074,2.9036898612976074,2.9036898612976074,0.0,0,0.0,2,48,48,96,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,89.188.127.206,2591,25,6,6,48,48,288,48.0,0.0,191.77666807174683,3.004401922225952,209.8028359413147,41.96056718826294,74.92009757890378,0,0.0,6,48,48,288,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,212.117.171.138,4746,65500,6,216,1500,40,166347,770.125,699.360348041006,31.426385164260864,8.606910705566406e-05,48.754201889038086,0.22676372971645622,2.1701743895511543,167,0.7767441860465116,125,1500,40,161297,1290.376,441.5326337021987,48,91,973,40,5050,55.494505494505496,103.33625616376024,48,
147.32.84.165,66.94.237.139,1342,25,6,3,48,48,144,48.0,0.0,6.008286952972412,2.975757122039795,8.984044075012207,4.4920220375061035,1.5162649154663086,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,78.24.218.162,2688,25,6,3,48,48,144,48.0,0.0,6.008774042129517,3.0041608810424805,9.012934923171997,4.5064674615859985,1.502306580543518,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,174.133.57.141,3268,80,6,12,1500,40,2619,218.25,405.3435014486684,0.3528439998626709,7.152557373046875e-06,1.1699981689453125,0.10636346990411932,0.13239128616127038,6,0.5454545454545454,6,398,40,606,101.0,132.85455706649032,48,6,1500,40,2013,335.5,532.4107906494759,48,
147.32.84.165,74.6.136.65,1120,25,6,3,48,48,144,48.0,0.0,6.0087950229644775,3.0044589042663574,9.013253927230835,4.5066269636154175,1.50216805934906,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
