sip, dip, sport, dport, proto, n_packets, length_max, length_min, length_sum, length_ave, length_std, interval_max, interval_min, interval_sum, interval_ave, interval_std,n_dir_change, freq_dir_change, go_n_packets, go_length_max, go_length_min, go_length_sum, go_length_ave, go_length_std, go_length_first, back_n_packets, back_length_max, back_length_min, back_length_sum, back_length_ave, back_length_std, back_length_first
147.32.84.134,147.32.80.9,35566,53,17,2,372,60,432,216.0,156.0,0.0021507740020751953,0.0021507740020751953,0.0021507740020751953,0.0021507740020751953,0.0,1,1.0,1,60,60,60,60,0.0,60,1,372,372,372,372,0.0,372
147.32.84.170,147.32.80.9,38828,53,17,2,120,66,186,93.0,27.0,0.0002791881561279297,0.0002791881561279297,0.0002791881561279297,0.0002791881561279297,0.0,1,1.0,1,66,66,66,66,0.0,66,1,120,120,120,120,0.0,120
147.32.84.170,147.32.80.9,35332,53,17,2,506,70,576,288.0,218.0,0.00039196014404296875,0.00039196014404296875,0.00039196014404296875,0.00039196014404296875,0.0,1,1.0,1,70,70,70,70,0.0,70,1,506,506,506,506,0.0,506
147.32.84.170,89.167.251.252,54277,80,6,10,378,52,1103,110.3,114.23488959157794,0.029727935791015625,7.104873657226562e-05,0.1014859676361084,0.011276218626234267,0.013229687138049496,6,0.6666666666666666,6,293,52,561,93.5,89.26692183184839,60,4,378,52,542,135.5,140.04552831133168,60
147.32.84.134,78.24.14.16,45313,80,6,12,1500,52,3936,328.0,526.2067084331023,0.009766101837158203,5.9604644775390625e-06,0.014579057693481445,0.001325368881225586,0.002687498381624351,5,0.45454545454545453,6,511,52,779,129.83333333333334,170.48794352941468,60,6,1500,52,3157,526.1666666666666,667.9676680465572,60
147.32.84.164,147.32.80.9,40111,53,17,2,130,60,190,95.0,35.0,0.0002040863037109375,0.0002040863037109375,0.0002040863037109375,0.0002040863037109375,0.0,1,1.0,1,60,60,60,60,0.0,60,1,130,130,130,130,0.0,130
147.32.84.170,147.32.80.9,42617,53,17,2,166,58,224,112.0,54.0,0.12956690788269043,0.12956690788269043,0.12956690788269043,0.12956690788269043,0.0,1,1.0,1,58,58,58,58,0.0,58,1,166,166,166,166,0.0,166
147.32.84.164,147.32.80.9,41296,53,17,4,135,57,368,92.0,33.384127965247195,472.2693250179291,0.00030112266540527344,472.27002000808716,157.4233400026957,222.62973103363285,3,1.0,2,62,57,119,59.5,2.5,62,2,135,114,249,124.5,10.5,135
147.32.84.134,147.32.80.9,59837,53,17,2,120,68,188,94.0,26.0,0.0001800060272216797,0.0001800060272216797,0.0001800060272216797,0.0001800060272216797,0.0,1,1.0,1,68,68,68,68,0.0,68,1,120,120,120,120,0.0,120
147.32.84.164,66.150.117.25,58181,80,6,13,1500,52,3243,249.46153846153845,404.5887970205752,0.1094808578491211,5.0067901611328125e-06,0.330092191696167,0.027507682641347248,0.047230130733487856,5,0.4166666666666667,7,1500,52,2314,330.57142857142856,506.7529285680004,60,6,590,52,929,154.83333333333334,196.05646862291712,64
147.32.84.170,147.32.80.9,33746,53,17,2,61,61,122,61.0,0.0,0.24829697608947754,0.24829697608947754,0.24829697608947754,0.24829697608947754,0.0,1,1.0,1,61,61,61,61,0.0,61,1,61,61,61,61,0.0,61
147.32.84.164,74.125.232.195,38845,443,6,27,435,52,2182,80.81481481481481,77.41472586350264,45.11228585243225,4.76837158203125e-06,242.38423800468445,9.322470692487864,17.672208620550517,16,0.6153846153846154,15,435,52,1254,83.6,96.14697083111876,60,12,205,52,928,77.33333333333333,43.67175542867751,60
147.32.84.170,89.167.251.252,54959,80,6,10,378,52,1103,110.3,114.23488959157794,0.5069668292999268,0.00011491775512695312,0.6075930595397949,0.0675103399488661,0.1559197062123547,6,0.6666666666666666,6,293,52,561,93.5,89.26692183184839,60,4,378,52,542,135.5,140.04552831133168,60
147.32.84.164,147.32.80.9,57140,53,17,2,366,59,425,212.5,153.5,0.00032401084899902344,0.00032401084899902344,0.00032401084899902344,0.00032401084899902344,0.0,1,1.0,1,59,59,59,59,0.0,59,1,366,366,366,366,0.0,366
147.32.84.170,209.85.148.104,58157,80,6,6,60,52,328,54.666666666666664,3.7712361663282468,0.009012937545776367,7.605552673339844e-05,0.018266916275024414,0.0036533832550048827,0.004341917457539658,4,0.8,4,60,52,216,54.0,3.4641016151377544,60,2,60,52,112,56.0,4.0,60
147.32.84.134,78.24.14.69,51978,80,6,18,1500,52,8863,492.3888888888889,634.4266999853654,0.001992940902709961,4.0531158447265625e-06,0.009084939956665039,0.0005344082327450023,0.0005037951277343987,7,0.4117647058823529,9,504,52,928,103.11111111111111,141.75757431807025,60,9,1500,52,7935,881.6666666666666,694.1360737556355,60
147.32.84.164,147.32.80.9,41768,53,17,2,111,61,172,86.0,25.0,0.00035381317138671875,0.00035381317138671875,0.00035381317138671875,0.00035381317138671875,0.0,1,1.0,1,61,61,61,61,0.0,61,1,111,111,111,111,0.0,111
147.32.84.170,209.85.148.147,43675,80,6,7,60,52,380,54.285714285714285,3.6140316116210345,0.009037971496582031,1.9073486328125e-05,0.018631935119628906,0.003105322519938151,0.0041624228082504195,4,0.6666666666666666,4,60,52,216,54.0,3.4641016151377544,60,3,60,52,164,54.666666666666664,3.7712361663282468,60
147.32.84.170,147.32.80.9,60896,53,17,2,107,57,164,82.0,25.0,0.06748008728027344,0.06748008728027344,0.06748008728027344,0.06748008728027344,0.0,1,1.0,1,57,57,57,57,0.0,57,1,107,107,107,107,0.0,107
205.188.11.14,147.32.84.170,443,33990,6,202,1400,40,34228,169.44554455445544,279.56591086853376,57.98994708061218,2.86102294921875e-06,1796.158509016037,8.936111985154414,15.225952481589443,155,0.7711442786069652,105,1400,40,25232,240.3047619047619,327.3234056435411,160,97,1400,40,8996,92.74226804123711,188.3206455304365,40
147.32.84.134,147.32.80.9,60537,53,17,2,61,61,122,61.0,0.0,0.24733400344848633,0.24733400344848633,0.24733400344848633,0.24733400344848633,0.0,1,1.0,1,61,61,61,61,0.0,61,1,61,61,61,61,0.0,61
147.32.84.164,147.32.80.9,51767,53,17,2,115,58,173,86.5,28.5,0.0005269050598144531,0.0005269050598144531,0.0005269050598144531,0.0005269050598144531,0.0,1,1.0,1,58,58,58,58,0.0,58,1,115,115,115,115,0.0,115
147.32.84.164,147.32.80.9,41305,53,17,2,108,57,165,82.5,25.5,0.007349967956542969,0.007349967956542969,0.007349967956542969,0.007349967956542969,0.0,1,1.0,1,57,57,57,57,0.0,57,1,108,108,108,108,0.0,108
147.32.84.164,195.113.232.90,53361,80,6,21,735,52,3071,146.23809523809524,198.55667411212124,45.12066292762756,7.104873657226562e-05,183.0155279636383,9.150776398181915,17.985414511837106,16,0.8,12,462,52,1452,121.0,152.51557297535226,60,9,735,52,1619,179.88888888888889,242.88838060331082,60
147.32.84.170,147.32.80.9,50721,53,17,2,60,60,120,60.0,0.0,0.029790878295898438,0.029790878295898438,0.029790878295898438,0.029790878295898438,0.0,1,1.0,1,60,60,60,60,0.0,60,1,60,60,60,60,0.0,60
147.32.84.134,66.220.151.91,57978,443,6,23,1500,40,7261,315.69565217391306,474.92245909728194,17.94893789291382,5.9604644775390625e-06,21.46342396736145,0.9756101803346113,3.732359612976601,12,0.5454545454545454,13,761,40,1797,138.23076923076923,195.81630082462252,60,10,1500,52,5464,546.4,612.1719039616243,60
147.32.84.164,147.32.80.9,34275,53,17,2,453,61,514,257.0,196.0,0.00033593177795410156,0.00033593177795410156,0.00033593177795410156,0.00033593177795410156,0.0,1,1.0,1,61,61,61,61,0.0,61,1,453,453,453,453,0.0,453
147.32.84.170,147.32.80.9,36853,53,17,2,149,67,216,108.0,41.0,0.00032901763916015625,0.00032901763916015625,0.00032901763916015625,0.00032901763916015625,0.0,1,1.0,1,67,67,67,67,0.0,67,1,149,149,149,149,0.0,149
147.32.84.134,78.24.14.16,45318,80,6,14,1500,52,5465,390.35714285714283,577.618955855212,0.008343935012817383,3.814697265625e-06,0.012599945068359375,0.0009692265437199519,0.0021496110139047533,5,0.38461538461538464,7,509,52,829,118.42857142857143,159.4740078623268,60,7,1500,52,4636,662.2857142857143,702.8264801673951,60
147.32.84.170,147.32.80.9,55690,53,17,2,207,69,276,138.0,69.0,0.0003619194030761719,0.0003619194030761719,0.0003619194030761719,0.0003619194030761719,0.0,1,1.0,1,69,69,69,69,0.0,69,1,207,207,207,207,0.0,207
147.32.84.134,160.68.205.244,49472,80,6,63,1500,52,27151,430.968253968254,485.0621288386254,41.660979986190796,3.814697265625e-06,56.63483715057373,0.9134651153318344,5.4087293554222855,24,0.3870967741935484,36,517,52,6289,174.69444444444446,197.76540808696163,60,27,1500,52,20862,772.6666666666666,540.855426701621,64
147.32.84.164,147.32.80.9,42408,53,17,2,116,66,182,91.0,25.0,0.00025010108947753906,0.00025010108947753906,0.00025010108947753906,0.00025010108947753906,0.0,1,1.0,1,66,66,66,66,0.0,66,1,116,116,116,116,0.0,116
147.32.84.134,195.113.232.98,35471,80,6,23,909,52,3741,162.65217391304347,250.16161883620833,45.11990308761597,0.00012993812561035156,250.82250380516052,11.401022900234569,18.786211710204164,18,0.8181818181818182,13,909,52,2289,176.07692307692307,290.0770352691377,60,10,514,52,1452,145.2,184.41518375665277,60
147.32.84.134,66.220.151.91,35213,443,6,27,1500,40,7895,292.4074074074074,444.8194189788547,13.107694864273071,4.0531158447265625e-06,16.332004070281982,0.6281540027031531,2.515442333401964,14,0.5384615384615384,15,761,40,2002,133.46666666666667,183.62747313212392,60,12,1500,52,5893,491.0833333333333,576.1910068622113,60
147.32.84.134,66.220.158.32,54831,443,6,313,1500,52,199594,637.6805111821086,662.680089577002,45.04897093772888,1.9073486328125e-06,650.1809849739075,2.0839134133779087,8.971746367806112,156,0.5,156,1500,52,36786,235.80769230769232,421.79307594505076,60,157,1500,52,162808,1036.9936305732483,615.4611496358018,64
147.32.84.134,195.113.232.97,38746,80,6,28,829,52,5193,185.46428571428572,262.3824202167049,45.12089681625366,0.0003139972686767578,309.94774103164673,11.479545964135063,19.035074079239468,22,0.8148148148148148,16,829,52,3114,194.625,295.8517101099806,60,12,575,52,2079,173.25,208.9781188705331,60
147.32.84.164,209.85.149.132,36594,443,6,931,1470,52,610091,655.3071965628357,641.0130074888548,45.09638690948486,2.86102294921875e-06,350.5135090351105,0.37689624627431234,3.8879109685259112,389,0.4182795698924731,351,1470,52,28653,81.63247863247864,147.33628791700033,60,580,1470,52,581438,1002.4793103448276,571.6049346323701,60
147.32.84.170,74.125.232.220,33162,80,6,21,609,40,1787,85.0952380952381,120.60873567110056,45.11237812042236,0.00013899803161621094,246.54124999046326,12.327062499523162,19.217033713112567,15,0.75,11,609,52,1137,103.36363636363636,159.91263110454054,60,10,186,40,650,65.0,40.58817561802944,60
147.32.84.170,209.132.182.33,58005,443,6,20,837,40,3168,158.4,223.0626369430793,0.20072102546691895,7.152557373046875e-06,0.9908401966094971,0.052149484032078794,0.08559807544623195,10,0.5263157894736842,12,308,40,1213,101.08333333333333,97.13260552232477,60,8,837,40,1955,244.375,312.9228888640139,44
147.32.84.170,147.32.80.9,34218,53,17,2,312,60,372,186.0,126.0,0.00041794776916503906,0.00041794776916503906,0.00041794776916503906,0.00041794776916503906,0.0,1,1.0,1,60,60,60,60,0.0,60,1,312,312,312,312,0.0,312
147.32.84.164,209.85.148.105,53751,80,6,60,1470,52,28048,467.46666666666664,579.4077857797755,45.11162304878235,4.0531158447265625e-06,245.62768697738647,4.16318113520994,12.59496428316731,31,0.5254237288135594,33,1291,52,8570,259.6969696969697,443.20461687019883,60,27,1470,52,19478,721.4074074074074,623.459004518742,60
147.32.84.170,209.85.148.106,44552,443,6,15,535,52,1834,122.26666666666667,136.74914584336128,0.24722003936767578,8.106231689453125e-06,0.3362720012664795,0.02401942866189139,0.0631097839724415,9,0.6428571428571429,7,349,52,777,111.0,103.05754287220873,60,8,535,52,1057,132.125,159.87998428508806,60
147.32.84.134,147.32.80.9,35799,53,17,2,137,57,194,97.0,40.0,0.0003521442413330078,0.0003521442413330078,0.0003521442413330078,0.0003521442413330078,0.0,1,1.0,1,57,57,57,57,0.0,57,1,137,137,137,137,0.0,137
147.32.84.170,209.85.148.106,54250,443,6,16,873,52,2425,151.5625,223.11851356117896,0.1791520118713379,5.9604644775390625e-06,0.2663850784301758,0.017759005228678387,0.044685916213303666,9,0.6,8,550,52,1030,128.75,162.5513380443237,60,8,873,52,1395,174.375,268.51440254667904,60
147.32.84.164,77.78.99.22,45440,80,6,9,918,40,1898,210.88888888888889,317.6204738868368,0.0010690689086914062,6.9141387939453125e-06,0.003818035125732422,0.00047725439071655273,0.0003537158335331684,5,0.625,5,918,40,1098,219.6,349.285900087593,60,4,672,40,800,200.0,272.52889755033317,48
147.32.84.170,147.32.80.9,60257,53,17,2,132,61,193,96.5,35.5,0.00030112266540527344,0.00030112266540527344,0.00030112266540527344,0.00030112266540527344,0.0,1,1.0,1,61,61,61,61,0.0,61,1,132,132,132,132,0.0,132
147.32.84.134,78.24.14.16,45293,80,6,16,1500,52,8255,515.9375,630.7650581585428,0.00966501235961914,6.9141387939453125e-06,0.015568971633911133,0.001037931442260742,0.002328474284484882,7,0.4666666666666667,8,616,52,988,123.5,186.16592061921537,60,8,1500,52,7267,908.375,673.0950782578936,60
147.32.84.134,147.32.80.9,38728,53,17,2,144,67,211,105.5,38.5,0.0002200603485107422,0.0002200603485107422,0.0002200603485107422,0.0002200603485107422,0.0,1,1.0,1,67,67,67,67,0.0,67,1,144,144,144,144,0.0,144
147.32.84.134,147.32.80.9,49138,53,17,2,114,62,176,88.0,26.0,0.00017786026000976562,0.00017786026000976562,0.00017786026000976562,0.00017786026000976562,0.0,1,1.0,1,62,62,62,62,0.0,62,1,114,114,114,114,0.0,114
147.32.84.164,89.185.254.155,38130,80,6,14,1500,52,7174,512.4285714285714,636.0926161547001,0.2028789520263672,4.0531158447265625e-06,0.2996249198913574,0.02304807076087365,0.05455511084355002,7,0.5384615384615384,6,516,52,784,130.66666666666666,172.35106291778095,60,8,1500,52,6390,798.75,703.2132944562411,60
147.32.84.170,147.32.80.9,43278,53,17,2,149,67,216,108.0,41.0,0.0002970695495605469,0.0002970695495605469,0.0002970695495605469,0.0002970695495605469,0.0,1,1.0,1,67,67,67,67,0.0,67,1,149,149,149,149,0.0,149
147.32.84.134,160.68.205.252,58342,80,6,23,1500,40,11477,499.0,656.4488787672523,45.039649963378906,3.814697265625e-06,55.276902198791504,2.512586463581432,9.51274428615456,8,0.36363636363636365,13,482,40,982,75.53846153846153,117.4554680815181,60,10,1500,40,10495,1049.5,661.080517032532,44
147.32.84.134,147.32.80.9,51492,53,17,2,107,62,169,84.5,22.5,0.00034880638122558594,0.00034880638122558594,0.00034880638122558594,0.00034880638122558594,0.0,1,1.0,1,62,62,62,62,0.0,62,1,107,107,107,107,0.0,107
147.32.84.170,209.85.148.106,44579,443,6,27,434,52,2181,80.77777777777777,77.24532028655743,45.1123731136322,4.0531158447265625e-06,250.0475721359253,9.617214312920204,17.614386748189844,16,0.6153846153846154,15,434,52,1253,83.53333333333333,95.90333095825655,60,12,205,52,928,77.33333333333333,43.67175542867751,60
147.32.84.170,89.167.251.252,50569,80,6,10,378,52,1128,112.8,118.4033783301811,0.4755978584289551,0.00011682510375976562,0.582597017288208,0.064733001920912,0.14610431412243283,6,0.6666666666666666,6,318,52,586,97.66666666666667,98.57935325862556,60,4,378,52,542,135.5,140.04552831133168,60
147.32.84.170,147.32.80.9,46177,53,17,2,312,60,372,186.0,126.0,0.00032901763916015625,0.00032901763916015625,0.00032901763916015625,0.00032901763916015625,0.0,1,1.0,1,60,60,60,60,0.0,60,1,312,312,312,312,0.0,312
147.32.84.134,95.168.214.160,44703,80,6,2372,1500,52,2280059,961.2390387858347,697.7863799068894,5.303941011428833,2.86102294921875e-06,12.398190975189209,0.005229097838544584,0.13188518989476206,535,0.22564318852804724,881,681,52,50657,57.499432463110104,30.72909438054783,60,1491,1500,52,2229402,1495.2394366197184,79.34975308069866,60
147.32.84.170,74.125.232.204,33168,443,6,27,435,52,2182,80.81481481481481,77.41472586350264,45.10452198982239,5.9604644775390625e-06,246.88961696624756,9.49575449870183,17.619781838652578,16,0.6153846153846154,15,435,52,1254,83.6,96.14697083111876,60,12,205,52,928,77.33333333333333,43.67175542867751,60
147.32.84.170,209.85.148.106,36361,80,6,6,60,52,328,54.666666666666664,3.7712361663282468,0.008991003036499023,7.319450378417969e-05,0.018090009689331055,0.003618001937866211,0.004300609136133605,4,0.8,4,60,52,216,54.0,3.4641016151377544,60,2,60,52,112,56.0,4.0,60
147.32.84.170,89.167.251.252,53266,80,6,10,378,52,1104,110.4,114.39510479037116,0.28409314155578613,0.00011086463928222656,0.39356303215026855,0.04372922579447428,0.08648339537468404,6,0.6666666666666666,6,294,52,562,93.66666666666667,89.63940105903332,60,4,378,52,542,135.5,140.04552831133168,60
147.32.84.164,147.32.80.9,45567,53,17,2,144,66,210,105.0,39.0,0.01042485237121582,0.01042485237121582,0.01042485237121582,0.01042485237121582,0.0,1,1.0,1,66,66,66,66,0.0,66,1,144,144,144,144,0.0,144
147.32.84.170,89.167.251.252,46165,80,6,10,378,52,1106,110.6,114.71721753947837,0.49291419982910156,0.0001010894775390625,0.6011350154876709,0.0667927794986301,0.15145905979887478,6,0.6666666666666666,6,296,52,564,94.0,90.38436442954794,60,4,378,52,542,135.5,140.04552831133168,60
147.32.84.164,89.185.254.155,38147,80,6,12,1500,52,6377,531.4166666666666,619.844934685729,0.043794870376586914,4.0531158447265625e-06,0.08776211738586426,0.007978374307805841,0.016131563650416875,5,0.45454545454545453,5,516,52,732,146.4,184.82597220087874,60,7,1500,52,5645,806.4285714285714,672.8489232133672,60
147.32.84.134,78.24.10.27,53778,80,6,9,794,40,1745,193.88888888888889,282.7352292809356,0.0010979175567626953,8.106231689453125e-06,0.0044231414794921875,0.0005528926849365234,0.0003738113268601419,5,0.625,5,794,40,974,194.8,299.70011678342735,60,4,643,40,771,192.75,259.9724745045136,48
147.32.84.170,147.32.80.9,49827,53,17,2,312,60,372,186.0,126.0,0.0003590583801269531,0.0003590583801269531,0.0003590583801269531,0.0003590583801269531,0.0,1,1.0,1,60,60,60,60,0.0,60,1,312,312,312,312,0.0,312
147.32.84.134,92.123.64.170,44690,443,6,54,1500,52,30334,561.7407407407408,641.7790719781076,28.904875993728638,3.0994415283203125e-06,50.05492401123047,0.9444325285137825,4.315767832023358,17,0.32075471698113206,28,569,52,3428,122.42857142857143,162.49426991467126,60,26,1500,52,26906,1034.8461538461538,628.7596270746503,60
147.32.84.170,147.32.80.9,39627,53,17,2,161,63,224,112.0,49.0,0.025748014450073242,0.025748014450073242,0.025748014450073242,0.025748014450073242,0.0,1,1.0,1,63,63,63,63,0.0,63,1,161,161,161,161,0.0,161
147.32.84.170,149.169.27.83,36054,80,6,10,625,52,1504,150.4,196.88991848238447,0.17817115783691406,3.0994415283203125e-06,0.5357840061187744,0.05953155623541938,0.08369582897616955,5,0.5555555555555556,5,447,52,663,132.6,157.2305313862419,60,5,625,52,841,168.2,228.42101479504902,60
147.32.84.164,77.75.76.72,44116,80,6,19,1249,52,9089,478.36842105263156,517.3380459038483,9.38696813583374,7.486343383789062e-05,15.23008108139038,0.8461156156327989,2.365343311966062,13,0.7222222222222222,11,1166,52,5014,455.8181818181818,532.7250387790579,60,8,1249,52,4075,509.375,493.7223251737762,60
147.32.84.164,147.32.80.9,50771,53,17,2,158,57,215,107.5,50.5,0.04085707664489746,0.04085707664489746,0.04085707664489746,0.04085707664489746,0.0,1,1.0,1,57,57,57,57,0.0,57,1,158,158,158,158,0.0,158
147.32.84.170,147.32.80.9,41938,53,17,2,126,74,200,100.0,26.0,0.00024390220642089844,0.00024390220642089844,0.00024390220642089844,0.00024390220642089844,0.0,1,1.0,1,74,74,74,74,0.0,74,1,126,126,126,126,0.0,126
147.32.84.164,66.150.117.25,58177,80,6,13,1500,52,3215,247.30769230769232,403.0761303574119,0.10948801040649414,4.0531158447265625e-06,0.33204007148742676,0.027670005957285564,0.047039932047415974,5,0.4166666666666667,7,1500,52,2286,326.57142857142856,505.14463477385993,60,6,590,52,929,154.83333333333334,196.05646862291712,64
147.32.84.170,89.167.251.252,36569,80,6,10,378,52,1128,112.8,118.4033783301811,0.22359609603881836,9.799003601074219e-05,0.31450796127319336,0.03494532903035482,0.06799813257728428,6,0.6666666666666666,6,318,52,586,97.66666666666667,98.57935325862556,60,4,378,52,542,135.5,140.04552831133168,60
147.32.84.170,147.32.80.9,48891,53,17,2,174,73,247,123.5,50.5,0.014831066131591797,0.014831066131591797,0.014831066131591797,0.014831066131591797,0.0,1,1.0,1,73,73,73,73,0.0,73,1,174,174,174,174,0.0,174
147.32.84.164,217.112.36.110,57701,80,6,12,1500,52,2786,232.16666666666666,420.00016534388277,0.051772117614746094,4.0531158447265625e-06,0.15969586372375488,0.014517805793068626,0.0226312057999412,5,0.45454545454545453,6,689,52,957,159.5,236.81761618032837,60,6,1500,52,1829,304.8333333333333,534.93626307772,60
147.32.84.170,147.32.80.9,52446,53,17,2,162,76,238,119.0,43.0,0.0001900196075439453,0.0001900196075439453,0.0001900196075439453,0.0001900196075439453,0.0,1,1.0,1,76,76,76,76,0.0,76,1,162,162,162,162,0.0,162
